time,nino3,nino4,nino34,oni
2009-12-01,1.3844453,1.0902811,1.5486304,1.45704
2010-01-01,1.0684038,1.1675667,1.4366307,1.3552915
2010-02-01,0.7949881,0.8409782,1.0806135,1.1753088
2010-03-01,0.72265863,0.88961416,1.0086824,0.88493556
2010-04-01,0.5691944,0.6548579,0.5655108,0.45586315
2010-05-01,-0.039041948,0.101741105,-0.20660374,-0.05916922
2010-06-01,-0.57180834,-0.17545919,-0.53641474,-0.56488377
2010-07-01,-0.9562126,-0.52724034,-0.9516329,-0.88485986
2010-08-01,-1.0451443,-0.9557406,-1.1665322,-1.1201593
2010-09-01,-1.0319095,-1.0828946,-1.2423128,-1.285891
2010-10-01,-1.3016189,-1.187678,-1.4488281,-1.3972663
2010-11-01,-1.362524,-1.2965342,-1.5006577,-1.5169123
2010-12-01,-1.4644783,-1.3173008,-1.6012512,-1.5282192
2011-01-01,-1.0804828,-1.2471267,-1.4827487,-1.3989528
2011-02-01,-0.6160142,-0.9818452,-1.1128583,-1.1469562
2011-03-01,-0.5573632,-0.62057257,-0.8452615,-0.8479199
2011-04-01,-0.15427805,-0.50000024,-0.58563966,-0.6246751
2011-05-01,-0.11257143,-0.4477067,-0.44312406,-0.44551793
2011-06-01,-0.03268068,-0.37849408,-0.30779004,-0.37543845
2011-07-01,-0.024286788,-0.4040883,-0.37540132,-0.4268825
2011-08-01,-0.21530665,-0.4415018,-0.5974561,-0.5211189
2011-09-01,-0.36665565,-0.4404083,-0.59049916,-0.65303963
2011-10-01,-0.62376356,-0.555203,-0.7711637,-0.7949867
2011-11-01,-0.9970218,-0.5414356,-1.0232973,-0.9285423
2011-12-01,-0.80178803,-0.8293822,-0.9911659,-0.99272704
2012-01-01,-0.45773482,-0.9804341,-0.96371794,-0.87212276
2012-02-01,-0.013001184,-0.8269058,-0.6614844,-0.6771836
2012-03-01,-0.049917374,-0.49090546,-0.4063484,-0.44570884
2012-04-01,0.08659844,-0.23362242,-0.2692936,-0.27221367
2012-05-01,0.11033978,-0.18893181,-0.14099903,-0.09341812
2012-06-01,0.48929757,-0.09406001,0.13003828,0.09370623
2012-07-01,0.64421445,0.0006080071,0.29207945,0.35112754
2012-08-01,0.6513436,0.41738755,0.6312649,0.48545423
2012-09-01,0.49571362,0.5561018,0.53301835,0.52105427
2012-10-01,0.17571437,0.6405528,0.3988795,0.42580315
2012-11-01,0.24793382,0.5565794,0.34551156,0.25277436
2012-12-01,-0.07974049,0.45289373,0.013931986,0.051044088
2013-01-01,-0.24861494,0.13276395,-0.20631129,-0.122092605
2013-02-01,-0.111318246,0.04529087,-0.17389853,-0.106873594
2013-03-01,0.29386646,0.026885146,0.05958902,-0.04203989
2013-04-01,0.026319137,-0.03282351,-0.011810165,-0.0471895
2013-05-01,-0.47234482,0.022733139,-0.18934736,-0.15300907
2013-06-01,-0.5737759,-0.01748371,-0.25786972,-0.23135526
2013-07-01,-0.4198413,0.043839034,-0.24684875,-0.19609028
2013-08-01,-0.27579504,0.17570163,-0.083552346,-0.027522558
2013-09-01,0.16869661,0.31002653,0.24783342,0.037150636
2013-10-01,0.037540283,0.28220966,-0.052829165,0.13347392
2013-11-01,0.075877614,0.43716037,0.20541747,0.0721716
2013-12-01,0.11158985,0.29251543,0.06392648,0.027966252
2014-01-01,-0.053456232,0.014447968,-0.18544519,-0.1618336
2014-02-01,-0.41751564,0.30777162,-0.36398208,-0.16579868
2014-03-01,0.15140878,0.53333485,0.052031256,-0.024601847
2014-04-01,0.26560274,0.3986463,0.23814529,0.21614031
2014-05-01,0.49790192,0.6662797,0.35824442,0.30797136
2014-06-01,0.70448667,0.4858478,0.32752433,0.24943016
2014-07-01,0.447809,0.29993382,0.06252173,0.2228502
2014-08-01,0.5043334,0.470818,0.27850458,0.30782285
2014-09-01,0.5909392,0.7392426,0.5824422,0.4927865
2014-10-01,0.71304065,0.70316625,0.6174126,0.6823749
2014-11-01,0.9433608,0.8869478,0.8472697,0.74609846
2014-12-01,0.86594915,0.85611355,0.77361304,0.74155456
2015-01-01,0.49945453,0.7671013,0.603781,0.6487901
2015-02-01,0.34284493,0.857368,0.5689764,0.59287447
2015-03-01,0.41353792,0.8714355,0.6058661,0.6598769
2015-04-01,0.7658851,0.96599877,0.8047881,0.76363635
2015-05-01,1.0686272,0.86118287,0.8802548,0.9021864
2015-06-01,1.387746,0.8679953,1.0215164,1.0643011
2015-07-01,1.7550361,0.85215837,1.2911322,1.3652946
2015-08-01,2.0188656,0.88146347,1.783235,1.7083021
2015-09-01,2.3448265,0.98415774,2.0505393,2.0232136
2015-10-01,2.4632266,1.0424056,2.2358665,2.281588
2015-11-01,2.6802406,1.5124699,2.5583587,2.4035466
2015-12-01,2.6652675,1.3862091,2.4164143,2.398741
2016-01-01,2.4320092,1.0930748,2.2214499,2.1900084
2016-02-01,1.824965,1.1089231,1.9321612,1.8990024
2016-03-01,1.5820463,1.1742333,1.5433961,1.5118061
2016-04-01,0.9569152,0.80879945,1.0598613,1.0313168
2016-05-01,0.3631753,0.61559266,0.4906928,0.572756
2016-06-01,0.19362304,0.5345664,0.16771401,0.16677032
2016-07-01,-0.12665723,0.37074092,-0.15809585,-0.083815046
2016-08-01,-0.17173058,0.20055205,-0.2610633,-0.20478195
2016-09-01,0.106447786,0.15896647,-0.19518667,-0.24371915
2016-10-01,-0.08824391,0.018735131,-0.27490744,-0.25967395
2016-11-01,-0.2956591,-0.04962726,-0.30892774,-0.26277336
2016-12-01,-0.24116078,0.12728013,-0.20448485,-0.20585953
2017-01-01,0.11808285,0.15314353,-0.10416598,-0.050304506
2017-02-01,0.61567783,0.15641336,0.1577373,0.13544284
2017-03-01,0.63809186,0.19936472,0.3527572,0.31966022
2017-04-01,0.6975183,0.20159519,0.44848624,0.44543108
2017-05-01,0.5426652,0.32785448,0.53504986,0.5073362
2017-06-01,0.27151752,0.50304574,0.53847253,0.50516963
2017-07-01,0.26320955,0.41074294,0.4419866,0.35821357
2017-08-01,0.039557643,0.31690264,0.09418166,0.1334136
2017-09-01,-0.4063718,0.25801936,-0.13592745,-0.08743212
2017-10-01,-0.3324425,0.09061762,-0.22055058,-0.3097575
2017-11-01,-0.719967,-0.007569522,-0.5727945,-0.49286047
2017-12-01,-0.9162554,-0.10365955,-0.68523633,-0.5954714
2018-01-01,-0.78397804,-0.02054907,-0.5283833,-0.5780279
2018-02-01,-0.61132276,-0.022162998,-0.52046406,-0.49233913
2018-03-01,-0.5103016,0.107492656,-0.42817,-0.41120315
2018-04-01,-0.32289502,0.18542884,-0.28497535,-0.2542331
2018-05-01,-0.093611114,0.30572236,-0.049553886,-0.03885603
2018-06-01,0.19538824,0.3344395,0.21796113,0.1641352
2018-07-01,0.32064718,0.33300358,0.32399836,0.2886722
2018-08-01,0.18827435,0.53036404,0.32405707,0.38974205
2018-09-01,0.34022188,0.69697595,0.5211707,0.56726104
2018-10-01,0.72419465,0.95932865,0.85655546,0.7620371
2018-11-01,0.8558528,0.86718327,0.9083852,0.8732018
2018-12-01,0.8567395,0.93550044,0.8546645,0.8115074
2019-01-01,0.6677511,0.779483,0.67147243,0.72688705
2019-02-01,0.64375114,0.7851168,0.6545244,0.7468868
2019-03-01,0.74765044,0.83896977,0.9146635,0.7709789
2019-04-01,0.69205135,0.6021241,0.7437489,0.7917487
2019-05-01,0.686729,0.6868654,0.7168336,0.6774664
2019-06-01,0.4199986,0.67369694,0.5718167,0.5726308
2019-07-01,0.16178402,0.751873,0.42924216,0.37011802
2019-08-01,-0.14991784,0.62379533,0.10929521,0.19596533
2019-09-01,-0.20886742,0.68771726,0.049358618,0.2352109
2019-10-01,0.164654,0.8878894,0.5469789,0.40340972
2019-11-01,0.4579808,0.7923528,0.61389166,0.57497126
2019-12-01,0.37280858,0.8469163,0.56404316,0.58990693
2020-01-01,0.4011207,0.8820479,0.5917859,0.54113376
2020-02-01,0.25532144,0.8844937,0.46757224,0.53091407
2020-03-01,0.29715222,0.8337208,0.533384,0.48633257
2020-04-01,0.48201525,0.53298765,0.45804137,0.27318522
2020-05-01,-0.061058145,0.16068813,-0.17186974,0.02218849
2020-06-01,-0.46332803,0.19637264,-0.21960615,-0.16231482
2020-07-01,-0.37607065,0.11790062,-0.09546856,-0.23982094
2020-08-01,-0.4272168,-0.16626835,-0.4043881,-0.38460565
2020-09-01,-0.8918946,-0.2287243,-0.6539602,-0.69634914
2020-10-01,-1.0426704,-0.49432302,-1.0306993,-0.9529092
2020-11-01,-1.0186635,-0.5924487,-1.1740679,-1.0363009
2020-12-01,-0.69413096,-0.6614521,-0.9041354,-0.95648074
2021-01-01,-0.38796118,-0.8531733,-0.79123896,-0.8137986
2021-02-01,-0.4035908,-0.74182713,-0.7460214,-0.6559482
2021-03-01,-0.23116155,-0.29929993,-0.4305845,-0.5268528
2021-04-01,-0.4844831,-0.113128066,-0.40395245,-0.367669
2021-05-01,-0.35463536,-0.020378532,-0.26847008,-0.26019445
2021-06-01,-0.0672067,0.007871336,-0.108160794,-0.18651283
2021-07-01,-0.032361202,-0.09632397,-0.18290764,-0.19076599
2021-08-01,-0.13760923,0.02697178,-0.28122956,-0.23180139
2021-09-01,-0.24292962,-0.19281697,-0.23126695,-0.40439978
2021-10-01,-0.5245917,-0.42344466,-0.7007029,-0.5695382
2021-11-01,-0.69437516,-0.49518144,-0.77664465,-0.7738218
2021-12-01,-0.97661096,-0.50096184,-0.8441176,-0.7888792
2022-01-01,-1.0356208,-0.17326033,-0.7458756,-0.7493653
2022-02-01,-0.9152811,-0.1820497,-0.65810287,-0.7288716
2022-03-01,-0.4759606,-0.48092127,-0.7826362,-0.7792918
2022-04-01,-0.7626135,-0.63762146,-0.8971362,-0.86324674
2022-05-01,-0.9031763,-0.61510307,-0.90996796,-0.7974398
2022-06-01,-0.6043506,-0.4283573,-0.5852153,-0.6921623
2022-07-01,-0.22120745,-0.78086925,-0.58130366,-0.65190214
2022-08-01,-0.3528098,-0.7899113,-0.78918755,-0.70038396
2022-09-01,-0.70287997,-0.69810706,-0.73066056,-0.75905734
2022-10-01,-0.73995435,-0.7933093,-0.7573239,-0.75202733
2022-11-01,-0.8337997,-0.65125155,-0.7680976,-0.7517659
2022-12-01,-0.7096657,-0.55132633,-0.7298761,-0.69147974
2023-01-01,-0.3329032,-0.42846614,-0.57646555,-0.5670441
2023-02-01,-0.004201882,-0.32900283,-0.39479065,-0.2717148
2023-03-01,0.480753,0.07961415,0.1561118,0.009210716
2023-04-01,0.5832643,0.35392505,0.266311,0.31902707
2023-05-01,0.9862425,0.44404295,0.53465843,0.5618021
2023-06-01,1.3057297,0.7007441,0.8844367,0.8109742
2023-07-01,1.6473343,0.69881994,1.0138274,1.0773566
2023-08-01,2.0067341,1.0014617,1.3338056,1.3416961
2023-09-01,2.131085,1.2498385,1.6774553,1.582168
2023-10-01,2.1243148,1.3453523,1.7352428,1.7789955
2023-11-01,2.168977,1.4008327,1.924288,1.8837312
2023-12-01,2.136527,1.3922179,1.9916629,
