time,p1,p2,p3
1997-02-02,-151.20557,-11.771484,-16.097168
1997-02-03,-224.77295,-10.133301,-24.381836
1997-02-04,-33.837402,-91.83838,-19.704102
1997-02-05,-34.456055,-9.586914,-20.480469
1997-02-06,-188.40576,-115.56152,-19.731445
1997-02-07,-104.171875,13.352051,-23.165527
1997-02-08,-214.50195,112.24805,-18.711914
1997-02-09,-151.72754,71.94971,-14.919922
1997-02-10,5.104004,-17.791016,-6.3271484
1997-02-11,-182.40234,-202.12744,-4.942871
1997-02-12,-40.674316,-174.97754,-3.7011719
1997-02-13,-135.93066,104.94385,-4.129883
1997-02-14,-169.81445,59.87793,-7.1123047
1997-02-15,-113.8584,-68.125,-6.5078125
1997-02-16,-169.88818,-106.92676,-2.324707
1997-02-17,-75.08008,-42.901367,-5.243164
1997-02-18,59.7417,-18.84082,-12.778809
1997-02-19,75.8374,39.91504,-20.361328
1997-02-20,-57.80078,10.566406,-20.313965
1997-02-21,-107.626465,-20.082031,-14.152344
1997-02-22,34.26758,-85.05469,-15.064453
1997-02-23,-88.51123,97.59033,-8.186523
1997-02-24,-156.61572,47.52881,-2.5561523
1997-02-25,-135.5791,-85.89502,-7.1533203
1997-02-26,-10.660156,1.4199219,-14.8671875
1997-02-27,44.21875,-45.66162,-11.638184
1997-02-28,43.48633,59.84082,-7.664551
1997-03-01,-59.678223,64.70947,2.640625
1997-03-02,105.0293,-31.720703,3.144043
1997-03-03,137.9253,-206.29785,-7.6850586
1997-03-04,166.49268,-159.76416,-9.478516
1997-03-05,151.92676,-115.498535,-7.900879
1997-03-06,58.061523,-49.604004,-14.449707
1997-03-07,-30.458008,-39.49121,-23.970703
1997-03-08,80.54443,-123.34473,-21.560059
1997-03-09,177.5503,-55.671875,-16.82129
1997-03-10,136.79541,-291.09082,-14.552246
1997-03-11,-36.22168,-27.807617,-14.901367
1997-03-12,-19.208008,41.697266,-7.038574
1997-03-13,14.504395,78.74463,-0.010253906
1997-03-14,-103.913574,86.57568,7.07666
1997-03-15,-190.55957,142.83496,10.6328125
1997-03-16,-148.63135,149.94678,10.058594
1997-03-17,-19.333984,139.62744,14.758789
1997-03-18,-14.603516,102.05664,12.950684
1997-03-19,-139.32275,17.992188,10.331055
1997-03-20,-165.69238,-48.725098,1.7158203
1997-03-21,-172.8086,-9.571289,-3.3701172
1997-03-22,-235.66602,-26.646973,1.8852539
1997-03-23,-24.140625,-90.9126,9.202148
1997-03-24,102.20068,-45.992188,8.049316
1997-03-25,95.617676,-27.35254,8.596191
1997-03-26,63.225586,113.842285,11.143555
1997-03-27,61.93799,131.75146,12.283691
1997-03-28,128.29834,65.10791,8.003906
1997-03-29,108.12598,-74.15283,0.29248047
1997-03-30,-160.29053,-142.3789,-1.9248047
1997-03-31,-38.20215,-48.706543,-0.034179688
1997-04-01,100.72363,35.344727,2.5761719
1997-04-02,100.76318,72.95703,3.034668
1997-04-03,53.03174,72.4668,1.5205078
1997-04-04,31.847168,-34.979492,-2.6723633
1997-04-05,38.393066,-254.79688,-4.383789
1997-04-06,-11.669922,-4.5024414,-8.053223
1997-04-07,-123.55664,151.63574,-5.3320312
1997-04-08,-83.73633,132.73291,-16.347656
1997-04-09,21.908203,92.52734,-21.067871
1997-04-10,32.868164,78.68555,-13.576172
1997-04-11,-10.728027,102.91406,-5.2441406
1997-04-12,-29.230469,35.909668,-5.930176
1997-04-13,-5.3115234,126.03906,-9.570801
1997-04-14,-77.6582,122.98242,-1.7675781
1997-04-15,-137.1626,79.43701,1.7094727
1997-04-16,-117.33545,-35.934082,-2.5820312
1997-04-17,-262.0161,-61.671387,-9.572266
1997-04-18,-343.19727,-55.657227,-13.791016
1997-04-19,-393.44043,-64.180664,-4.315918
1997-04-20,-316.0752,10.808105,-2.3569336
1997-04-21,-197.104,-30.475098,5.3881836
1997-04-22,-294.59863,-15.10791,5.8911133
1997-04-23,-194.3164,-39.913574,5.8134766
1997-04-24,-27.891602,-52.055176,3.9628906
1997-04-25,8.64502,-119.67529,0.29589844
1997-04-26,-112.305176,-114.79297,-1.4301758
1997-04-27,-134.15918,-161.65332,-2.993164
1997-04-28,-112.96777,98.12451,-1.5966797
1997-04-29,-34.893066,110.89453,-1.309082
1997-04-30,60.845215,35.88867,-1.9960938
1997-05-01,103.99121,31.496582,-13.342773
1997-05-02,86.859375,66.819824,-15.88623
1997-05-03,77.367676,78.62158,-5.54834
1997-05-04,82.43457,159.83789,3.1176758
1997-05-05,98.6543,187.5166,4.4594727
1997-05-06,79.19238,139.10693,2.9433594
1997-05-07,70.8418,162.1211,-5.3276367
1997-05-08,24.57666,179.28564,3.4838867
1997-05-09,84.23633,126.87842,12.53418
1997-05-10,165.9331,150.83398,16.580566
1997-05-11,130.38037,104.90576,14.566895
1997-05-12,114.720215,138.38574,7.453125
1997-05-13,96.65918,74.802734,4.121582
1997-05-14,52.620117,-42.41211,-3.024414
1997-05-15,6.375,52.867188,-11.107422
1997-05-16,24.350586,-20.733398,-14.719238
1997-05-17,27.361816,-37.373047,-18.229004
1997-05-18,14.412109,-127.91992,-17.450684
1997-05-19,38.117676,-184.35449,-18.278809
1997-05-20,0.8417969,-154.1499,-10.542969
1997-05-21,11.617676,-181.38965,-3.487793
1997-05-22,42.323242,11.279297,-1.6860352
1997-05-23,23.333008,-29.289062,1.7861328
1997-05-24,-74.12402,-42.277344,2.2231445
1997-05-25,-112.85156,80.39795,0.5654297
1997-05-26,-119.23291,-23.025879,0.052246094
1997-05-27,-145.1919,-55.60547,1.3081055
1997-05-28,-55.731934,161.75342,-2.1850586
1997-05-29,-13.973145,226.4419,-5.1870117
1997-05-30,-84.637695,239.43652,-0.42333984
1997-05-31,-182.86768,120.731445,6.092285
1997-06-01,-105.645996,-10.90332,2.1469727
1997-06-02,-61.299316,8.551758,-3.2944336
1997-06-03,-161.51367,-15.168457,-0.078125
1997-06-04,-162.79492,4.4140625,7.0336914
1997-06-05,-85.524414,-14.077148,2.833496
1997-06-06,-93.99219,-53.338867,-3.0200195
1997-06-07,-43.70117,-101.60791,-0.11621094
1997-06-08,-25.08789,-218.95166,-2.5175781
1997-06-09,-54.967285,-124.31543,-1.8408203
1997-06-10,-163.18848,7.777832,-0.79248047
1997-06-11,-169.17334,110.23877,8.677246
1997-06-12,-126.961914,207.62402,3.618164
1997-06-13,-69.913086,173.87598,-1.1918945
1997-06-14,-100.42334,103.069336,-1.1113281
1997-06-15,-67.69922,91.48584,7.578125
1997-06-16,-73.71631,-128.15479,7.4575195
1997-06-17,-86.041016,-201.70215,-1.4262695
1997-06-18,-96.15576,-14.214844,-1.234375
1997-06-19,-76.623535,66.842285,-0.69921875
1997-06-20,-40.421875,96.20752,-8.671387
1997-06-21,1.7353516,-80.606445,-14.72998
1997-06-22,14.34375,-274.95947,-10.78418
1997-06-23,13.144531,-202.45654,-4.748047
1997-06-24,-33.284668,-226.95264,-6.236328
1997-06-25,-44.728516,-192.91699,-12.260254
1997-06-26,-75.501465,-148.81543,-8.60791
1997-06-27,-97.99512,-228.10449,-10.108398
1997-06-28,-94.97412,-241.60645,-6.90625
1997-06-29,-44.56836,-62.979492,-8.224121
1997-06-30,12.376465,17.220215,-7.4453125
1997-07-01,63.480957,26.838867,-0.34521484
1997-07-02,37.131836,24.18164,-7.0512695
1997-07-03,8.104492,-50.58496,-11.364746
1997-07-04,0.58154297,-115.5957,-6.3725586
1997-07-05,-36.47168,140.5752,-2.2177734
1997-07-06,-46.410645,228.2544,1.3334961
1997-07-07,-76.765625,193.75244,0.23828125
1997-07-08,-155.41162,140.0044,3.7182617
1997-07-09,-167.86475,164.5,3.0336914
1997-07-10,-97.262695,65.56787,1.1845703
1997-07-11,-18.581055,52.52002,4.635742
1997-07-12,21.365234,142.29736,5.3276367
1997-07-13,22.01416,230.2417,-2.3300781
1997-07-14,3.8330078,188.4834,0.09765625
1997-07-15,6.552246,78.208984,19.321777
1997-07-16,39.73291,-91.57373,21.870117
1997-07-17,64.677734,83.867676,9.574707
1997-07-18,72.02295,177.50342,2.8520508
1997-07-19,64.68115,167.42188,5.315918
1997-07-20,45.262207,85.71973,7.7163086
1997-07-21,29.391113,-23.060547,14.005859
1997-07-22,-4.117676,-30.328125,8.700684
1997-07-23,-53.79004,-123.413574,-0.9189453
1997-07-24,-82.15283,-199.09863,-3.880371
1997-07-25,-54.286133,-35.520508,1.4013672
1997-07-26,-10.312988,-15.365234,8.608887
1997-07-27,14.380371,13.791992,9.543945
1997-07-28,14.98584,78.976074,17.674805
1997-07-29,30.16748,125.67139,26.49414
1997-07-30,39.203613,115.72266,24.641602
1997-07-31,18.613281,146.74365,25.716797
1997-08-01,-11.929199,-14.59375,19.787598
1997-08-02,-30.86084,-42.0083,15.872559
1997-08-03,-57.58838,-131.09131,8.128906
1997-08-04,-58.8291,-79.01123,5.4057617
1997-08-05,-40.217773,-3.8261719,9.603516
1997-08-06,-90.11865,-160.06494,3.234375
1997-08-07,-43.063477,-73.240234,7.692871
1997-08-08,5.2060547,-135.2085,5.3652344
1997-08-09,15.138672,-125.487305,13.188477
1997-08-10,-38.33838,-106.9668,11.811035
1997-08-11,-89.29004,-66.875,7.95459
1997-08-12,-126.52295,-2.7294922,6.0566406
1997-08-13,-94.62744,34.55713,5.102051
1997-08-14,-26.979004,109.07178,-0.25878906
1997-08-15,7.6674805,97.998535,-4.0341797
1997-08-16,48.347656,37.381836,4.2211914
1997-08-17,78.92334,-13.756348,4.3876953
1997-08-18,71.01367,-17.935547,1.6049805
1997-08-19,28.719238,-93.61572,-0.36816406
1997-08-20,17.746094,-35.242676,4.6000977
1997-08-21,3.8261719,-24.131348,1.3388672
1997-08-22,31.19043,-30.669434,4.5668945
1997-08-23,35.916992,75.998535,11.864258
1997-08-24,51.70215,63.245117,6.6191406
1997-08-25,45.90918,-60.663574,3.1347656
1997-08-26,20.674316,69.6626,2.581543
1997-08-27,-16.819336,130.56885,6.940918
1997-08-28,-32.88086,194.90674,10.439453
1997-08-29,-24.430176,98.79785,11.736816
1997-08-30,8.081543,35.66504,6.368164
1997-08-31,3.8623047,102.1875,-6.2368164
1997-09-01,-20.839355,121.84912,-6.3125
1997-09-02,-29.228516,-10.702148,2.4702148
1997-09-03,1.3369141,-78.936035,4.496582
1997-09-04,53.803223,30.10254,3.2695312
1997-09-05,96.686035,-19.319824,2.8139648
1997-09-06,56.375,-154.08984,0.87353516
1997-09-07,-12.217773,-88.86084,2.2597656
1997-09-08,-54.51709,57.90088,0.85302734
1997-09-09,-104.67969,86.8457,-0.8833008
1997-09-10,-172.20068,120.21582,-1.9453125
1997-09-11,-151.05713,196.46582,-3.1274414
1997-09-12,-161.854,227.19727,-0.19042969
1997-09-13,-116.02881,248.15283,3.8427734
1997-09-14,4.6728516,190.07373,7.649414
1997-09-15,90.31641,93.46631,9.608398
1997-09-16,95.177734,149.646,16.488281
1997-09-17,44.003418,215.66797,16.474121
1997-09-18,72.95508,171.77344,12.415039
1997-09-19,98.74609,-66.48877,0.7910156
1997-09-20,99.50928,-2.8476562,3.2353516
1997-09-21,54.722168,124.55615,12.225586
1997-09-22,15.808105,60.504883,13.974609
1997-09-23,38.618652,53.289062,12.686035
1997-09-24,22.572266,21.604492,7.6533203
1997-09-25,-27.229004,24.140625,8.291504
1997-09-26,-80.2168,28.325195,20.93457
1997-09-27,-5.0092773,-48.243652,20.847168
1997-09-28,87.58252,-90.24414,10.780762
1997-09-29,100.59912,21.854004,9.486816
1997-09-30,46.274414,50.674805,13.925781
1997-10-01,-22.400879,107.45752,13.548828
1997-10-02,-51.513184,23.453613,10.879395
1997-10-03,-52.591797,-93.06592,4.559082
1997-10-04,-148.39258,-196.47021,5.226074
1997-10-05,-238.7002,-188.31738,7.26709
1997-10-06,-131.16113,-255.79004,15.129883
1997-10-07,-121.10791,-113.29297,15.402832
1997-10-08,-141.98486,85.407715,14.675293
1997-10-09,-137.6211,123.15283,15.527832
1997-10-10,-64.42432,-67.38721,19.884277
1997-10-11,-63.92334,-159.04443,14.4375
1997-10-12,-60.589844,16.69873,4.741699
1997-10-13,-60.845215,75.0083,2.8588867
1997-10-14,-10.509277,152.13867,8.639648
1997-10-15,-6.0039062,219.68018,11.71582
1997-10-16,25.699219,231.17041,12.33252
1997-10-17,-39.93213,218.13965,13.394043
1997-10-18,-99.38574,170.36523,13.847656
1997-10-19,-86.194336,113.3291,16.979492
1997-10-20,-141.08301,-10.817383,19.679688
1997-10-21,-205.53906,-128.08691,18.830078
1997-10-22,-239.5874,-147.78271,6.5009766
1997-10-23,-95.98047,-110.64209,9.855957
1997-10-24,-74.59082,11.046875,2.899414
1997-10-25,-262.67822,-9.813477,-0.76416016
1997-10-26,-187.31836,-16.078125,4.1777344
1997-10-27,-26.97461,55.4917,12.14209
1997-10-28,-72.404785,83.822754,12.306641
1997-10-29,-158.23145,9.169434,13.068359
1997-10-30,-129.9209,29.253906,12.232422
1997-10-31,6.440918,58.03125,14.851074
1997-11-01,97.60742,53.38037,19.018066
1997-11-02,32.438477,-89.68164,23.996582
1997-11-03,1.8662109,25.750977,26.021973
1997-11-04,5.680176,20.124512,31.934082
1997-11-05,-53.13379,-61.847168,32.268555
1997-11-06,-49.356445,-77.038086,35.49463
1997-11-07,-94.44531,-59.37549,31.855469
1997-11-08,-43.37793,-71.59277,27.555176
1997-11-09,-77.640625,10.328125,28.925781
1997-11-10,-182.68799,11.753418,26.903809
1997-11-11,-116.52051,67.260254,27.817871
1997-11-12,-12.465332,20.999512,30.098633
1997-11-13,28.053223,27.805176,24.194336
1997-11-14,51.17871,-37.6084,12.1875
1997-11-15,56.57373,-137.18018,12.169922
1997-11-16,96.194824,-117.44971,11.158691
1997-11-17,138.18896,-111.71387,8.588867
1997-11-18,202.23682,-78.94287,9.859375
1997-11-19,241.23633,-73.001465,11.9296875
1997-11-20,175.39209,-189.31934,5.0595703
1997-11-21,98.114746,-314.62402,-0.13867188
1997-11-22,106.93457,-153.94238,-6.828125
1997-11-23,168.40674,-141.57129,1.7490234
1997-11-24,194.49365,-133.02588,11.57959
1997-11-25,136.76172,18.760742,17.450195
1997-11-26,110.259766,86.86621,15.731934
1997-11-27,200.93994,147.15234,6.275879
1997-11-28,188.16992,180.22119,8.453125
1997-11-29,41.84326,174.01367,8.127441
1997-11-30,83.98877,100.43164,3.6635742
1997-12-01,189.45898,-134.21484,-0.97021484
1997-12-02,202.02246,-158.81006,1.6977539
1997-12-03,211.32031,-10.376953,4.1279297
1997-12-04,140.1084,-23.198242,7.7456055
1997-12-05,38.535645,-20.812012,1.1987305
1997-12-06,44.92041,2.8735352,-0.3408203
1997-12-07,47.4541,54.36035,10.90918
1997-12-08,67.05029,37.382812,21.375
1997-12-09,92.901855,-72.0957,21.951172
1997-12-10,185.50781,25.638184,13.313477
1997-12-11,253.21436,86.688965,18.528809
1997-12-12,249.50879,68.498535,21.04834
1997-12-13,169.74414,-111.76123,26.208496
1997-12-14,6.9765625,23.055664,27.989258
1997-12-15,-57.865723,-8.578613,28.472656
1997-12-16,-2.7231445,-238.60205,32.63672
1997-12-17,-142.30908,-118.288086,33.53076
1997-12-18,-30.39795,127.79053,30.34668
1997-12-19,9.078613,164.32275,26.259277
1997-12-20,-207.31152,59.42627,28.563477
1997-12-21,-43.487793,16.405273,13.73291
1997-12-22,-68.387695,119.82666,11.415527
1997-12-23,-169.15381,131.59082,18.22705
1997-12-24,-42.32715,-45.42627,18.172363
1997-12-25,13.610352,-39.321777,15.669434
1997-12-26,-157.10254,20.315918,17.630371
1997-12-27,-187.16162,54.569824,12.363281
1997-12-28,20.262695,23.645508,6.7333984
1997-12-29,158.48242,92.85889,12.01709
1997-12-30,92.91113,58.064453,16.107422
1997-12-31,162.19678,-24.47998,21.851074
1998-01-01,167.94775,76.30615,18.363281
1998-01-02,1.8071289,191.64697,9.796875
1998-01-03,51.492188,204.26709,5.130371
1998-01-04,-42.53125,174.02588,8.159668
1998-01-05,139.48389,71.30859,15.730469
1998-01-06,29.113281,8.01416,26.003906
1998-01-07,-35.72705,-112.458984,30.376465
1998-01-08,-247.13867,-263.19043,25.52002
1998-01-09,-207.68018,-268.56348,20.985352
1998-01-10,-200.81543,-8.259277,23.42871
1998-01-11,-197.93457,27.353516,22.599121
1998-01-12,-222.66455,-76.08594,20.847168
1998-01-13,-158.56299,-142.28027,19.71875
1998-01-14,-151.97559,17.245605,25.370605
1998-01-15,-194.47363,-18.605469,16.925293
1998-01-16,-44.683594,-60.020508,12.799805
1998-01-17,168.16699,-62.219727,20.158203
1998-01-18,-25.319336,-140.18555,20.59082
1998-01-19,-6.6254883,-15.545898,16.061035
1998-01-20,19.67041,-19.28418,17.375977
1998-01-21,-213.66406,-6.701172,15.226074
1998-01-22,-206.68018,-28.933105,15.160645
1998-01-23,-197.75879,-60.276367,19.376465
1998-01-24,-51.566895,42.00244,21.813477
1998-01-25,6.319824,21.836426,20.237793
1998-01-26,-216.50195,10.681152,27.764648
1998-01-27,-69.11377,27.359375,31.9292
1998-01-28,-160.71289,-53.57617,41.54834
1998-01-29,-41.844727,-140.90674,51.74756
1998-01-30,-159.26855,-27.706055,50.816895
1998-01-31,-100.4541,-1.6118164,43.751953
1998-02-01,59.75879,-11.288574,39.291992
1998-02-02,-83.771484,-48.434082,41.259766
1998-02-03,-164.52783,-79.18506,44.30078
1998-02-04,6.8847656,-23.761719,36.321777
1998-02-05,85.197266,26.842285,46.495605
1998-02-06,-0.9453125,27.300781,53.773438
1998-02-07,-73.96094,-47.1709,59.9834
1998-02-08,-201.35107,-18.542969,63.77832
1998-02-09,-64.32373,63.125,58.06006
1998-02-10,-256.0703,109.77734,50.88965
1998-02-11,-195.75537,85.256836,43.882812
1998-02-12,-260.26953,120.87109,35.932617
1998-02-13,-178.27734,164.19043,44.421387
1998-02-14,-135.40771,126.62109,54.25586
1998-02-15,63.15869,61.145996,55.77881
1998-02-16,29.935059,124.96533,42.305664
1998-02-17,-74.23389,193.87646,38.597168
1998-02-18,-18.814941,162.77832,39.55127
1998-02-19,-227.59668,95.135254,35.288574
1998-02-20,-42.50879,69.56152,31.48584
1998-02-21,140.39795,23.478027,29.97998
1998-02-22,138.2378,29.3042,33.149902
1998-02-23,40.0708,44.081543,28.015625
1998-02-24,6.2773438,104.55078,39.317383
1998-02-25,-79.617676,76.59912,36.051758
1998-02-26,-38.009277,8.566895,27.76416
1998-02-27,22.348633,-45.523926,22.753418
1998-02-28,-24.513672,-2.1357422,23.296387
1998-03-01,-40.00537,52.16797,21.552246
1998-03-02,7.614746,28.215332,19.134766
1998-03-03,-77.773926,4.224121,22.950195
1998-03-04,-142.2666,-2.699707,21.808594
1998-03-05,-119.98389,-17.722168,21.55127
1998-03-06,-156.84082,-132.63525,23.51123
1998-03-07,-95.19238,-17.561523,21.11914
1998-03-08,-128.19385,-75.56787,19.103516
1998-03-09,-233.54688,-195.77881,24.712402
1998-03-10,-218.55957,-150.71045,27.50293
1998-03-11,-251.08643,-138.31445,23.103516
1998-03-12,-362.1079,12.89502,21.479492
1998-03-13,-176.72217,94.90625,28.50293
1998-03-14,-62.516113,114.2251,31.038574
1998-03-15,-193.00537,55.4541,32.001953
1998-03-16,-61.08203,-60.719727,15.181152
1998-03-17,-157.2124,-133.4834,4.784668
1998-03-18,-182.27979,89.09326,9.424805
1998-03-19,-162.53467,82.975586,22.791016
1998-03-20,-72.11426,-18.188477,30.939941
1998-03-21,127.890625,-51.256348,20.921387
1998-03-22,185.00537,3.1704102,26.069824
1998-03-23,160.64795,42.38379,34.811035
1998-03-24,81.78955,-60.157227,34.770996
1998-03-25,67.86963,31.700195,33.699707
1998-03-26,84.88916,98.552734,36.924316
1998-03-27,-87.08984,109.65723,35.83008
1998-03-28,-123.498535,137.99365,26.452148
1998-03-29,38.163086,120.64209,29.313965
1998-03-30,-27.22705,-14.59082,29.527344
1998-03-31,20.499512,-116.231445,25.183105
1998-04-01,133.34277,-83.10254,27.9375
1998-04-02,98.03027,-17.338379,36.981445
1998-04-03,200.88428,-30.860352,40.873047
1998-04-04,162.25488,-119.864746,33.711914
1998-04-05,116.74609,-209.01709,21.297363
1998-04-06,23.390625,-99.68799,21.550293
1998-04-07,29.308105,-219.56348,22.833496
1998-04-08,96.25244,-15.387695,31.117676
1998-04-09,110.4624,13.808105,35.908203
1998-04-10,137.51514,24.629395,29.367676
1998-04-11,166.87354,104.828125,26.365234
1998-04-12,94.74658,114.48828,22.835938
1998-04-13,-43.495117,41.152344,26.07373
1998-04-14,139.55664,86.70508,23.541016
1998-04-15,150.11621,147.21973,25.90625
1998-04-16,116.504395,100.30029,25.945312
1998-04-17,100.01611,85.87305,28.538574
1998-04-18,61.64746,63.38086,31.293945
1998-04-19,106.875,3.3945312,26.001465
1998-04-20,103.91406,-81.308105,24.612793
1998-04-21,45.520996,-74.53955,21.862793
1998-04-22,86.34619,52.686523,20.060547
1998-04-23,84.964355,73.546875,21.1958
1998-04-24,113.884766,82.67822,24.774414
1998-04-25,138.8584,41.916992,35.20459
1998-04-26,176.97168,15.421387,26.725586
1998-04-27,207.81787,-22.127441,14.245605
1998-04-28,188.76904,17.74414,7.0620117
1998-04-29,145.03223,59.79248,12.25293
1998-04-30,118.26611,-38.05371,23.81543
1998-05-01,113.98486,-55.509766,17.400879
1998-05-02,-47.529785,-157.91113,18.564453
1998-05-03,60.726074,-73.04736,25.106934
1998-05-04,162.42578,-107.44043,27.601074
1998-05-05,148.09766,-43.813477,23.809082
1998-05-06,132.06201,-71.66016,24.6958
1998-05-07,137.74316,-89.024414,22.159668
1998-05-08,111.694824,-126.50635,16.85205
1998-05-09,170.48535,-110.91943,18.259766
1998-05-10,199.73828,-83.4624,27.713867
1998-05-11,184.75928,-65.9458,31.28955
1998-05-12,109.50391,-40.021973,22.643066
1998-05-13,48.51709,1.4106445,17.010742
1998-05-14,77.96387,109.58789,21.14746
1998-05-15,74.83252,171.70752,19.748535
1998-05-16,90.12305,182.63672,13.912598
1998-05-17,97.33838,83.35742,18.833496
1998-05-18,149.45215,-109.12012,20.85498
1998-05-19,152.42725,-26.514648,22.468262
1998-05-20,146.57324,9.5546875,32.407227
1998-05-21,137.37354,115.74707,32.62744
1998-05-22,140.3164,61.7959,22.182129
1998-05-23,99.57129,48.90625,23.47754
1998-05-24,14.134277,104.15674,33.567383
1998-05-25,-61.50049,73.444336,31.135254
1998-05-26,-40.70752,12.347168,19.722168
1998-05-27,-51.854004,-94.509766,25.657715
1998-05-28,-125.35498,-8.217285,35.629395
1998-05-29,-137.65283,56.67627,35.18799
1998-05-30,-126.57568,55.342285,29.115234
1998-05-31,-70.13623,24.13086,18.007324
1998-06-01,32.330566,-0.73535156,16.10791
1998-06-02,62.149902,28.50879,20.084473
1998-06-03,-7.817871,-117.345215,25.766113
1998-06-04,-71.07617,-141.11328,19.092285
1998-06-05,-106.20361,-132.57666,14.060547
1998-06-06,-169.36084,-254.7544,16.05664
1998-06-07,-109.34717,-125.07959,15.808105
1998-06-08,-53.78418,23.534668,16.71582
1998-06-09,-2.052246,23.831055,17.058594
1998-06-10,-44.293457,45.188477,18.075195
1998-06-11,-89.674805,34.694336,9.9765625
1998-06-12,-66.30127,31.76123,9.567871
1998-06-13,-62.52539,14.759766,12.148926
1998-06-14,-44.88623,-45.725586,17.300781
1998-06-15,-14.129883,-41.68701,16.811523
1998-06-16,-27.364746,59.924805,9.809082
1998-06-17,17.563477,47.202637,3.0844727
1998-06-18,17.16748,-54.43457,9.385742
1998-06-19,3.133789,-133.6748,7.831543
1998-06-20,-48.440918,-21.120117,0.4189453
1998-06-21,-68.35303,-26.105469,-3.5839844
1998-06-22,-25.944336,32.791504,4.185547
1998-06-23,-16.023438,43.21826,5.076172
1998-06-24,17.831055,64.5918,1.184082
1998-06-25,16.77539,75.6875,5.9155273
1998-06-26,46.200195,-162.46436,12.125
1998-06-27,71.19531,10.729492,9.300781
1998-06-28,60.339355,135.52148,16.118164
1998-06-29,53.95508,75.09863,20.385254
1998-06-30,25.973633,-17.362305,18.526855
1998-07-01,14.15625,-114.72803,14.158203
1998-07-02,-33.581055,-77.96484,16.134277
1998-07-03,-82.24951,-102.6499,18.1875
1998-07-04,-50.589355,-68.59863,9.815918
1998-07-05,11.638184,-60.092285,4.4936523
1998-07-06,48.38086,-160.66064,5.53125
1998-07-07,77.444336,-206.12842,12.698242
1998-07-08,104.59961,-175.8584,11.268555
1998-07-09,116.21826,-36.66504,8.733887
1998-07-10,106.86621,183.48584,17.54004
1998-07-11,86.09619,160.9707,25.359863
1998-07-12,84.043945,129.20264,29.600098
1998-07-13,104.29346,93.48193,19.980469
1998-07-14,107.1333,-17.618652,10.319824
1998-07-15,97.82861,-214.94434,4.8481445
1998-07-16,93.59131,-264.5171,4.8691406
1998-07-17,93.70557,-15.057617,8.375977
1998-07-18,87.19922,30.507812,6.3408203
1998-07-19,59.91162,-28.613281,5.2026367
1998-07-20,28.908203,-3.7202148,4.7529297
1998-07-21,50.12744,42.546875,1.4140625
1998-07-22,61.074707,64.62207,3.4711914
1998-07-23,48.177734,118.17529,5.8066406
1998-07-24,-32.4292,130.92676,12.233887
1998-07-25,-83.59619,78.760254,10.489746
1998-07-26,-78.478516,81.33252,10.802734
1998-07-27,-34.296875,-4.6606445,8.796387
1998-07-28,-35.572266,-201.29736,10.179199
1998-07-29,-7.046875,70.05469,8.98291
1998-07-30,17.541016,135.17725,10.010254
1998-07-31,32.62549,229.8418,11.479004
1998-08-01,59.106934,204.7959,15.22998
1998-08-02,82.20117,73.92871,7.2314453
1998-08-03,83.120605,-167.70264,0.8066406
1998-08-04,91.28662,-194.11035,8.380859
1998-08-05,122.89551,28.158203,23.154297
1998-08-06,150.16797,31.239258,29.349121
1998-08-07,146.1001,17.696777,22.21582
1998-08-08,122.904785,107.44336,15.98584
1998-08-09,103.84033,29.714355,13.327637
1998-08-10,88.59912,38.6875,9.561035
1998-08-11,70.4541,-36.097656,4.3706055
1998-08-12,69.73779,-76.552734,9.52832
1998-08-13,102.373535,-148.61133,21.509277
1998-08-14,126.243164,-249.43018,18.182129
1998-08-15,106.31885,4.645996,5.7734375
1998-08-16,68.484375,53.01465,7.436035
1998-08-17,67.671875,1.2460938,14.308105
1998-08-18,67.47803,79.75537,15.194336
1998-08-19,67.23633,102.66504,6.023926
1998-08-20,57.80078,-0.21240234,-2.2358398
1998-08-21,78.82764,-140.7168,2.418457
1998-08-22,111.67676,22.881348,-2.1889648
1998-08-23,103.492676,131.92578,-3.7319336
1998-08-24,82.76367,188.49414,-2.288086
1998-08-25,73.6416,138.04932,1.125
1998-08-26,115.5957,194.16992,0.7060547
1998-08-27,121.88721,155.66602,3.2958984
1998-08-28,91.933105,-21.158203,5.144043
1998-08-29,70.95117,-84.79541,9.946289
1998-08-30,66.91846,105.54883,14.173828
1998-08-31,70.11035,30.888672,16.66748
1998-09-01,67.7207,8.741211,17.653809
1998-09-02,68.68555,17.891602,13.478027
1998-09-03,70.6875,-94.53076,7.7456055
1998-09-04,68.26367,-88.95264,4.4799805
1998-09-05,80.36914,7.7539062,4.5439453
1998-09-06,94.376465,52.47998,9.203125
1998-09-07,96.23096,-20.990234,16.106934
1998-09-08,82.89746,-35.072754,11.884766
1998-09-09,17.442871,-18.256348,9.208008
1998-09-10,-49.044434,-6.319336,12.15625
1998-09-11,-67.148926,85.13965,16.382324
1998-09-12,-12.147461,69.501465,12.398926
1998-09-13,40.881348,-12.909668,9.682617
1998-09-14,9.942871,136.38281,14.552246
1998-09-15,4.6606445,179.32617,14.968262
1998-09-16,61.87744,83.2832,7.008301
1998-09-17,104.302246,-20.830078,1.7182617
1998-09-18,35.527344,106.83789,-0.2705078
1998-09-19,-21.882324,95.01172,-1.6889648
1998-09-20,-4.270508,54.044434,7.182129
