,Tokyo,Paris,Boulder,Bogota,Sydney
1974-12-01,278.0220543726036,280.41602486623844,261.07188828820654,286.7215721485803,293.78592257845827
1975-01-01,276.16245229272647,279.8282196111049,262.41849669087617,286.1480167178137,294.5126636211689
1975-02-01,276.6950394784384,278.79688857255235,264.1053196503049,286.5113872391689,294.97756414113815
1975-03-01,280.2325583775149,278.24648910638183,267.87261696729735,286.68238513157144,294.61419361978284
1975-04-01,286.86585162029496,282.38071940082125,271.0432028889269,286.7963837265064,292.5782499633657
1975-05-01,290.8362089345153,284.79606463100646,274.51303512226076,286.67169776329627,291.26014120942983
1975-06-01,294.38263397382116,288.7788905415478,279.76053294536223,286.29229618952826,288.9997628192344
1975-07-01,298.2906483064364,292.06881874224996,285.42661935924065,285.5334930419922,288.6684544027045
1975-08-01,299.5588826750882,293.52230082767113,285.00981199650954,286.27448390906966,288.4618319493849
1975-09-01,297.5639072637258,288.826983698786,281.00739257746375,286.7963837265064,290.07206210284164
1975-10-01,289.5750994780469,282.8759007975701,275.3698058123191,286.91038232144143,290.38377701086705
1975-11-01,284.91896936617076,279.54144189572156,265.96848418627377,287.12769214303626,292.8240594336943
1975-12-01,277.9418991105399,274.9761544141842,263.8060733386006,286.75897793754336,294.45744555174724
1976-01-01,276.6683210577505,277.3042194701223,262.4327465152431,286.55413671226955,294.7406608110389
1976-02-01,278.88416874679945,277.813650691238,266.85197329702,286.5185121513524,295.46205816961185
1976-03-01,281.2407334514713,278.67398383738805,267.12984487217403,286.58441758904917,294.8582218620656
1976-04-01,285.5566490065884,282.3344074716289,272.75496304099767,286.6806039035256,292.92202697621656
1976-05-01,290.43721385224285,287.71727862621566,276.6896957943008,286.6574479389294,290.93773893312925
1976-06-01,293.992545031778,293.6309557384685,281.5061364303043,286.08567373620855,289.2918842187553
1976-07-01,296.4898267520727,294.233010817969,286.2157033835563,285.49074356889156,288.2926152850282
1976-08-01,297.43922130051567,293.2337418842419,284.5520363887237,286.24420303229005,287.96486932459015
1976-09-01,294.30604116784923,288.00405634159904,280.94148713976693,286.9941000395968,288.3905828275505
1976-10-01,289.8387212288341,285.3981197105069,274.0374472340163,287.2185347733751,289.5804431621845
1976-11-01,282.56774834563646,279.5556917200884,266.4707904952061,286.8943512690287,291.4400452420616
1976-12-01,277.9365554264023,275.61205282655595,260.3344598772208,286.4811063623893,294.2045111692352
1977-01-01,273.75245074667885,277.15637754231597,259.8072163756465,287.1205672308528,294.6515994087459
1977-02-01,275.75633229827054,280.18980890441435,263.13811282140335,287.3058149476222,295.321341153989
1977-03-01,281.4954490620292,281.60232274478074,265.31299226539755,287.5801240666845,295.00072010573433
1977-04-01,287.2292221416502,281.5203862546712,273.08627145752746,287.3628142450897,292.9184645201248
1977-05-01,290.827302794286,285.5922735675056,278.49586103280217,286.9727253030465,290.6188991129205
1977-06-01,293.72714205294494,288.182179146185,285.25205901074645,286.27448390906966,287.9381509039022
1977-07-01,298.1089630457588,290.85223998692805,286.84803933983636,286.33148320653714,287.14550442349486
1977-08-01,297.73668638417416,289.79240929964175,286.1017047886213,286.5576991683613,288.6399547539708
1977-09-01,296.5895755226408,287.39131389382345,282.15806589508884,286.87475776052423,288.1839603742308
1977-10-01,290.8753959515242,285.9271444401271,275.35377475990634,287.03328705660573,291.2084855960999
1977-11-01,286.789258814323,280.20583995682705,268.45864099438506,287.06178670533944,292.599624699916
1977-12-01,279.5556917200884,278.5012047169397,264.269192630524,286.8622891642032,293.5027073191667
1978-01-01,275.74564492999536,276.11435913548826,263.17729983841224,286.88188267270766,295.6099000974182
1978-02-01,275.44283616219934,276.91591175612496,265.04046437438103,287.59615511909726,296.03026991624097
1978-03-01,280.18268399223086,280.78473907173134,270.4126481606927,287.40734494623615,295.2625606284756
1978-04-01,285.98236250954875,281.00739257746375,272.3007498893035,287.18647266854964,293.23196065619607
1978-05-01,291.39373331286924,285.8701451426596,275.71714528126165,286.96203793477133,291.59323085400547
1978-06-01,296.30457903530333,288.1768354620474,283.6917032425737,286.19789110309773,288.3745517751378
1978-07-01,300.4886837150268,290.0524685943372,287.3289709122184,285.99839356196145,287.58903020691383
1978-08-01,301.68923141793596,289.5893493024138,285.1024358548942,285.81136461714624,287.55340564599663
1978-09-01,294.79766010850636,288.13942967308435,281.29951397698466,286.57194899272815,289.1511672031324
1978-10-01,289.27763439438843,284.73550287744723,276.3227628168538,286.9068198653497,290.3570585901791
1978-11-01,284.0194492030118,278.78085752013965,269.49175326098344,287.0653491614312,291.52554418826287
1978-12-01,279.2386331279255,278.8699189224326,260.3736468942297,286.7981649545523,293.09124364057317
1979-01-01,276.4492300081098,271.8376305973801,259.50262637980455,286.65388548283767,295.6811492192526
1979-02-01,280.1737778520016,276.63625895292506,264.2976922792577,287.1027549503942,295.67224307902325
1979-03-01,281.5560108155884,279.58597259686803,268.68485695620916,287.16866038809104,294.5856939710491
1979-04-01,285.9146758438061,281.45804327306615,272.7033074276677,287.3360958244018,293.0698689040229
1979-05-01,290.5334001667192,285.45511900797436,276.1784833451392,287.13303582717384,289.9313450872188
1979-06-01,296.6536997322917,289.3880705332317,281.67179063856923,286.3706702235461,289.73897245826595
1979-07-01,297.4249714761488,291.5041694517125,286.8035086386899,286.2477654883818,288.29617774111995
1979-08-01,299.26319881947563,289.9705321042277,285.2609651509757,286.5113872391689,288.03255599033275
1979-09-01,296.06589447715817,288.4992377383479,283.3728634223649,286.75363425340583,289.2437910615171
1979-10-01,291.26726612161326,285.3144019923515,277.17240859472867,287.32006477198905,290.75961612854337
1979-11-01,286.0963611044837,279.77834522582083,264.155194035589,287.61931108369345,292.9523078529961
1979-12-01,280.788301527823,279.20835225114587,264.1035384222591,286.95313179454206,294.71572361839685
1980-01-01,276.5632286030448,274.509472666169,265.2381806874714,286.64319811456255,294.93125221194583
1980-02-01,276.0003605405533,279.46306786170373,266.9695343480467,287.09206758211906,295.47987045007045
1980-03-01,279.9689366267278,279.3561941789522,267.5181525861713,287.4287196827865,294.57500660277395
1980-04-01,285.6563977771565,281.96569326613604,271.5366030576299,287.43762582301576,293.21236714769157
1980-05-01,291.5754185735469,285.4818374286623,276.43141772765125,287.4055637181903,291.6413240112437
1980-06-01,296.2564858780651,288.3175524776703,283.4458937722451,286.85694548006563,289.0585433447477
1980-07-01,296.5468260495402,289.58222439023035,286.96203793477133,286.3938261881422,287.5979363471431
1980-08-01,296.2012678086435,292.00113207650725,285.47293128843296,286.801727410644,289.5626308817259
1980-09-01,295.1734992261827,289.9117515787143,282.53924869690275,287.3289709122184,290.2769033281155
1980-10-01,290.18606069777667,283.54029885867567,274.0997902156214,287.10453617844007,290.9021143722121
1980-11-01,284.41488182919255,278.1039908627131,267.7603996004082,287.1365982832656,291.992225936278
1980-12-01,278.17167752845575,275.88992440171,265.77254910122923,286.9477881104045,294.45744555174724
1981-01-01,274.9601233617714,276.69860193453013,265.38602261527774,286.9602567067255,295.8165225507379
1981-02-01,276.3672935180003,275.6263026509228,263.8185419349216,287.10453617844007,295.76130448131624
1981-03-01,280.8043325802358,282.90083799021215,267.62680749696875,287.95240072826914,294.8760341425242
1981-04-01,286.1676102263181,283.2499586872006,274.47919178938946,287.5516244179508,293.34061556699345
1981-05-01,290.0239689456035,285.90042601943924,277.07800350829814,287.4180323145113,290.90923928439554
1981-06-01,292.79734101300636,288.40661387996323,284.6695974397504,286.8035086386899,288.5134875627148
1981-07-01,298.87845356157,290.59752437637013,286.2477654883818,285.8327393536966,287.93280721976464
1981-08-01,298.5934570742325,291.50773190780427,285.12737304753625,286.29763987366584,287.6157486276017
1981-09-01,293.92663959408117,289.1992603603706,282.2382211571525,286.43657566124284,290.40693297546323
1981-10-01,289.7550035106787,284.03904271151623,274.57537810386583,287.05644302120186,291.09092454507316
1981-11-01,280.81501994851095,280.2129648690105,268.90751046194157,287.3396582804935,291.20136068391645
1981-12-01,278.4317368231512,277.35943753954393,263.93254052985657,287.0065686359178,293.84292187592575
1982-01-01,277.28818841770953,277.9329929703106,263.4943584305752,286.39738864423396,295.2037801029623
1982-02-01,277.1065031570319,278.36405015740854,263.93254052985657,286.9388819701752,295.33559097835587
1982-03-01,281.86594449556793,279.34016312653944,268.2092690679647,287.1009737223484,295.38190290754824
1982-04-01,286.3867012759588,282.3486572959958,270.1971195671437,287.11522354671524,293.4546141619285
1982-05-01,293.02177574678467,286.7963837265064,275.91486159435203,287.06178670533944,291.75710383422455
1982-06-01,293.94979555867735,291.15326752667823,281.34048222203944,286.5291995196275,288.34783335444985
1982-07-01,295.55646325604243,293.58642503732204,285.80245847691697,286.1017047886213,287.33431459635597
1982-08-01,299.3077295206221,290.6972731469383,286.2940774175741,286.2816088212531,289.7336287741284
1982-09-01,294.5732253747281,290.7827720931395,281.3030764330764,286.93531951408346,289.25982211392983
1982-10-01,289.7158164936698,284.0319177993328,273.66517057243175,286.6788226754797,289.7033478973488
1982-11-01,285.81848952932967,281.5061364303043,265.9168285729438,286.84625811179046,292.093755934892
1982-12-01,280.1452782032678,277.92230560203546,262.6322440563793,286.789258814323,293.65054924697296
1983-01-01,277.38259350414006,278.9340431320835,264.62900069578757,286.98697512741336,294.7228485305803
1983-02-01,277.5215292917171,275.3430873916312,266.0005462910992,287.52490599726286,296.01780131991995
1983-03-01,280.5727729342741,280.06690416925005,268.86654221688684,287.8740266942513,295.84324097142576
1983-04-01,288.093117743892,282.1153164219882,269.2655372991593,287.8081212565545,292.24516031879
1983-05-01,291.9744136558194,284.62150428251226,274.4204112638761,287.8045588004628,291.3741398043648
1983-06-01,292.8988710116204,290.8486775308363,280.86667556184085,286.55948039640714,288.3246773898537
1983-07-01,296.2493609658817,295.4317772928323,286.11773584103406,286.42054460883014,287.7030288018488
1983-08-01,299.60163214818886,292.30750330039507,286.55413671226955,286.11061092885063,288.54911212363197
1983-09-01,295.35340325881447,288.7967028220064,282.3611258923168,286.8605079361574,290.52271279844405
1983-10-01,289.29722790289287,284.31513305862444,275.71180159712407,286.5808551329575,290.8843020917535
1983-11-01,283.5687985074094,279.9190622414437,267.99552170246164,286.73582197294724,292.36094014177087
1983-12-01,277.7798073583667,277.092253332665,263.30020457357654,286.2584528566569,293.84826556006334
1984-01-01,274.34738091399583,277.5429040282674,262.028407748833,285.7988960208252,294.6587243209293
1984-02-01,273.16108303545354,276.725320355218,264.62900069578757,286.24954671642763,295.38012167950234
1984-03-01,277.9864298116864,278.2963634916659,267.5591208312261,287.04575565292674,293.20167977941645
1984-04-01,284.22250920023976,282.88302570975355,270.4286792131054,286.9139447775331,292.80802838128153
1984-05-01,289.6605984242482,283.5064555258043,277.10294070094017,286.55591794031545,290.6972731469383
1984-06-01,294.3897588860046,289.3524459723145,281.35651327445214,286.1426730336761,289.4931629879374
1984-07-01,298.637987775379,291.890695937664,286.4561691697473,285.6154295321017,287.6602793287482
1984-08-01,301.1584254602699,291.44717015424504,285.4177132190113,285.96811268518184,288.3513958105416
1984-09-01,295.79158535809586,287.63534213610615,280.94148713976693,286.16939145436396,288.68092299902554
1984-10-01,289.4183514100113,284.77112743836443,271.6416955123356,286.7447281131765,290.6669922701587
1984-11-01,283.460143596612,282.98989939250515,266.21251242855647,286.95313179454206,292.65840522542936
1984-12-01,278.8414192736988,277.41109315287383,263.3839222917319,286.3653265394085,293.55614416054243
1985-01-01,275.1988079199166,271.6559453367025,261.9838770476865,286.1836412787308,294.396883798188
1985-02-01,278.4905173486646,275.6904268605738,262.105000554805,285.8042397049628,294.1528555559053
1985-03-01,280.2432457457901,278.1788024406392,268.34107994335835,287.15797301981587,294.62666221610385
1985-04-01,286.55413671226955,283.25708359938403,273.31426864739745,287.14550442349486,292.73321680335545
1985-05-01,291.6555738356106,285.9841437375946,276.98003596577587,286.71266600835105,291.3260466471266
1985-06-01,293.0271194309222,288.27302177652376,283.08074202284394,285.485399884754,288.4083951080091
1985-07-01,298.84282900065284,292.257628915111,285.9485191766774,285.29837093993876,288.118054936534
1985-08-01,300.02200196701165,289.84940859710923,286.1533604019512,285.71517830266987,288.26589686434033
1985-09-01,295.77377307763726,290.0880931552544,279.3900375118235,286.4864500465269,288.7575158049975
1985-10-01,289.9598447359525,284.24388393679004,273.5440470653133,286.88188267270766,290.6616485860211
1985-11-01,284.5520363887237,277.13856526185737,266.2855427784367,286.5968861853702,292.1863797932766
1985-12-01,278.1983959491436,278.1859273528226,262.69280580993853,286.2352968920608,294.4022274823256
1986-01-01,275.6833019483903,277.31846929448915,265.2577741959759,285.8737075987513,294.5946001112784
1986-02-01,275.30033791853054,270.6566764029754,266.85553575311167,286.07320513988753,294.8920651949369
1986-03-01,280.14171574717614,278.39433103418816,270.33427412667487,286.40273232837154,294.8617843181573
1986-04-01,286.1640477702264,279.8585004878845,272.2099072589647,286.99231881155094,293.7111110005322
1986-05-01,290.4568073607473,286.5915425012326,276.7538200039518,287.0386307407433,291.21917296437505
1986-06-01,293.5721752129552,291.0285815634681,283.75404622417875,285.75792777577044,288.28370914479893
1986-07-01,296.64835604815414,291.78738471100417,285.29837093993876,284.94746901490447,287.5676554703635
1986-08-01,299.44488408015326,290.5565561313154,285.53527427003803,286.22282829573976,287.8045588004628
1986-09-01,296.32239131576193,286.49713741480207,279.87275031225136,286.4828875904352,289.8013154398711
1986-10-01,288.7735468574102,286.2709214529779,274.55756582340723,286.82132091914843,290.74002262003887
1986-11-01,283.5064555258043,280.90764380689563,267.0870953990734,286.9727253030465,290.67589841038796
1986-12-01,279.33481944240185,278.4495491036098,261.686411964028,286.4775439062976,292.840090486107
1987-01-01,276.97291105359244,270.13833904163033,262.1922807290521,286.5185121513524,295.1147187006693
1987-02-01,278.60451594359955,276.3566061497251,265.78501769755024,287.0119123200554,295.19665519077887
1987-03-01,281.17660924182036,277.69787086825716,267.2741243438886,287.4233759986489,293.2034610074623
1987-04-01,286.6681353072046,284.9456877868586,273.3481119802688,287.41268863037374,292.73321680335545
1987-05-01,291.801634535371,284.5573800728613,278.4050184024633,287.14550442349486,291.0980494572566
1987-06-01,294.5643192344988,288.2178037071021,283.8181704338297,286.6164796938746,290.0346563138786
1987-07-01,299.35760390590616,291.3046719105763,286.2709214529779,286.64319811456255,287.75468441517876
1987-08-01,299.5357267104921,291.4881383992998,285.2004033974165,286.7856963582313,288.68982913925487
1987-09-01,295.4887765902998,290.76852226877264,281.3155450293974,287.4590005595661,289.79419052768765
1987-10-01,290.93773893312925,285.2841211155719,277.1581587703618,287.49996880462083,290.3624022743167
1987-11-01,284.4576313022932,279.55925417618016,268.17008205095584,287.5391558216298,292.91312083598723
1987-12-01,278.84498172979056,277.68540227193614,262.14953125595144,287.1205672308528,293.42789574124055
1988-01-01,278.7594827835893,280.08293522166275,261.8431600320636,286.7928212704147,295.73992974476596
1988-02-01,276.39579316673405,278.10220963466725,264.76259279922704,287.4803752961164,294.70147379402994
1988-03-01,280.72773977426385,280.03127960833285,266.73797470208495,287.3574705609521,294.2098548533728
1988-04-01,286.42054460883014,283.7451400839495,272.1707202419558,287.54271827772146,293.2853974975718
1988-05-01,290.4799633253434,287.4055637181903,277.8065257790546,287.0600054772936,291.85685260479266
1988-06-01,294.84931572183626,289.5555059695425,284.6517851592918,286.2014535591894,289.8262526325131
1988-07-01,295.01853238619293,290.23949753915247,286.3510767150416,285.574461287047,289.51631895253354
1988-08-01,299.4395403960157,291.78738471100417,285.8380830378341,286.3991698722798,289.5216626366711
1988-09-01,295.28749782111765,288.1643668657264,280.7651455632269,286.687728815709,290.71686665544274
1988-10-01,289.15472965922413,285.5334930419922,277.64621525492726,287.1027549503942,291.9833197960487
1988-11-01,282.6104978187371,278.8467629578364,266.4957276878481,287.14016073935727,292.1792548810932
1988-12-01,279.0355731306975,279.7534080331788,261.6899744201197,286.37423267963777,294.5126636211689
1989-01-01,279.6607841747941,276.9265991244001,262.19762441318966,285.90755093162267,294.45744555174724
1989-02-01,279.3900375118235,278.76838892381863,264.7002498176219,286.1248607532175,295.296403961347
1989-03-01,281.6575408142024,282.90083799021215,270.2363065841526,286.20857847137285,295.0399071227432
1989-04-01,287.6032800312807,281.33513853790186,272.8618367237492,286.98875635545926,294.24726064233585
1989-05-01,290.093436839392,289.55194351345074,278.3658313854544,286.42588829296767,292.34312786131227
1989-06-01,293.07343136011457,290.57971209591153,282.28809554243657,286.1195170690799,289.0816993093439
1989-07-01,296.7605734150433,293.4047397766444,287.46612547174954,285.6332418125603,287.8615580979303
1989-08-01,299.51435197394176,292.36628382590845,284.7283779652638,286.3760139076836,287.3699391572731
1989-09-01,297.3857844591399,289.47356947943297,282.02981747578696,286.9816314432758,289.3168214113973
1989-10-01,289.5804431621845,286.6485417987001,276.09654685502966,286.92285091776245,291.0018631427802
1989-11-01,285.7205219868074,279.2813826010261,267.94208486108585,287.5623117862259,291.7464164659494
1989-12-01,279.94399943408575,277.801182094917,262.2100930095107,286.7286970607638,293.3798025840024
1990-01-01,276.0822970306628,278.15030279190546,263.09714457634857,286.30120232975753,294.64091204047077
1990-02-01,279.7712203136374,282.2720644900238,264.9407156038129,286.6966349559383,295.23584220778775
1990-03-01,282.7244964136721,281.86594449556793,269.43297273547006,286.8890075848911,295.0203136142388
1990-04-01,286.890788812937,282.3041265948493,273.48348531175407,287.40734494623615,294.19382380096005
1990-05-01,291.7606662903163,289.24200983347123,276.76806982831863,287.1650979319993,291.79094716709585
1990-06-01,296.1335811429008,288.86973317188665,285.0792798902981,286.2157033835563,288.48498791398106
1990-07-01,298.6112693546911,292.9825887297757,285.73655303922015,285.87727005484305,288.26055318020275
1990-08-01,301.3507980892227,294.47347660415994,285.21999690592094,286.2477654883818,287.7849652919583
1990-09-01,297.31097288121384,288.3941452836422,283.2481774591547,286.9317570579917,288.6399547539708
1990-10-01,291.169298579091,286.73047828880965,274.5967528404162,287.3699391572731,290.17893578559324
1990-11-01,287.0065686359178,280.26462048234043,268.8451674803365,287.07959898579804,292.59784347187014
1990-12-01,280.94861205195036,276.5382914104028,258.6725741104341,286.7393844290389,295.9465521980856
1991-01-01,277.560716308726,277.0708785961147,260.5108014537609,286.9192884616707,296.78372937963945
1991-02-01,278.1698963004099,273.9501670597692,264.94962174404225,287.26662793061325,296.23332991346894
1991-03-01,281.7804455493667,282.53924869690275,267.3364673254937,287.5053124887584,295.16459308595336
1991-04-01,287.7475595029953,282.3379699277206,270.2202755317399,287.47325038393296,292.5301568061275
1991-05-01,291.4329203298782,284.902938313758,277.4787798186165,287.4394070510616,291.0766747207063
1991-06-01,296.17098693186387,287.52490599726286,283.08786693502736,287.01547477614713,290.7097417432593
1991-07-01,298.8642037372031,292.5301568061275,285.599398479689,285.9894874217322,288.2106787949187
1991-08-01,298.1214316420798,293.58108135318446,285.19327848523307,285.8131458451921,288.20355388273526
1991-09-01,296.46845201552236,290.4781820972976,281.5310736229464,286.76075916558926,289.44685105874504
1991-10-01,290.43721385224285,283.7985769253252,276.24260755479014,286.44548180147217,291.17820471932026
1991-11-01,284.5520363887237,279.5663790883636,266.49929014393985,286.9495693384503,291.38482717264
1991-12-01,280.2966825871659,276.1588898366347,261.8787845929808,286.87475776052423,293.2800538134343
1992-01-01,278.20730208937294,275.40721160128214,263.1131756287613,286.47932513434347,293.88032766488885
1992-02-01,278.42461191096777,277.61237192205596,265.6193634892853,286.8195396911026,294.62309976001217
1992-03-01,282.1545034389971,281.0911102956191,270.3128993901246,287.53024968140045,294.7762853719561
1992-04-01,287.18469144050374,282.70846536125936,274.14966460090545,287.52668722530876,292.7474666277223
1992-05-01,289.6463485998813,288.7539533489058,279.07297891966056,287.4340633669241,291.030362791514
1992-06-01,293.1749613587285,289.87612701779716,282.0280362477411,286.915726005579,288.8412335231529
1992-07-01,298.19268076391415,292.77952873254776,285.2663088351133,285.5156807615336,288.7806717695937
1992-08-01,299.49832092152906,293.1393367978114,284.5003807753938,286.24420303229005,288.0574931829748
1992-09-01,295.8236474629213,288.16792932181806,281.6700094105234,286.7554154814517,288.3513958105416
1992-10-01,289.42547632219475,282.01913010751184,276.9052243878498,287.0706928455688,290.45324490465555
1992-11-01,284.7497527018141,282.12956624635507,264.37606631327554,287.2256596855585,291.6021369942348
1992-12-01,280.34121328831236,277.535779116084,262.06759476584193,287.1009737223484,293.4724264423871
1993-01-01,278.00067963605323,279.70353364789474,262.78721089636906,286.42588829296767,295.60811886937233
1993-02-01,279.21191470723755,275.1631833589994,264.79643613209834,286.6342919743332,295.7345860606284
1993-03-01,280.79186398391477,280.1470594313137,269.0909769506651,286.75363425340583,293.7182359127156
1993-04-01,285.35537023740625,284.36144498781675,272.1065960323049,287.35568933290625,293.24799170860877
